https://movie.douban.com/subject/1292000/,搏击俱乐部,1999,美国 德国 意大利,9.0,757030人评价
https://movie.douban.com/subject/1291818/,饮食男女,1994,中国台湾 美国,9.2,539837人评价
https://movie.douban.com/subject/1306029/,美丽心灵,2001,美国,9.1,682001人评价
https://movie.douban.com/subject/1485260/,本杰明·巴顿奇事,2008,美国,9.0,877925人评价
https://movie.douban.com/subject/1900841/,窃听风暴,2006,德国,9.2,501075人评价
https://movie.douban.com/subject/1292220/,情书,1995,日本,8.9,949860人评价
https://movie.douban.com/subject/1293350/,两杆大烟枪,1998,英国,9.1,536526人评价
https://movie.douban.com/subject/3008247/,穿条纹睡衣的男孩,2008,英国 美国,9.2,479219人评价
https://movie.douban.com/subject/1292402/,西西里的美丽传说,2000,意大利 美国,8.9,870881人评价
https://movie.douban.com/subject/26580232/,看不见的客人,2016,西班牙,8.8,1105360人评价
https://movie.douban.com/subject/1292849/,拯救大兵瑞恩,1998,美国,9.1,577675人评价
https://movie.douban.com/subject/1292224/,飞越疯人院,1975,美国,9.1,500145人评价
https://movie.douban.com/subject/1294408/,音乐之声,1965,美国,9.1,534394人评价
https://movie.douban.com/subject/1303021/,小鞋子,1997,伊朗,9.2,363065人评价
https://movie.douban.com/subject/1652587/,阿凡达,2009,美国,8.8,1242569人评价
https://movie.douban.com/subject/3442220/,海豚湾,2009,美国,9.3,330685人评价
https://movie.douban.com/subject/1293544/,沉默的羔羊,1991,美国,8.9,777258人评价
https://movie.douban.com/subject/3011235/,哈利·波特与死亡圣器(下),2011,美国 英国,8.9,720717人评价
https://movie.douban.com/subject/1780330/,致命魔术,2006,英国 美国,8.9,765194人评价
https://movie.douban.com/subject/2334904/,禁闭岛,2010,美国,8.8,855762人评价
https://movie.douban.com/subject/1292262/,美国往事,1984,美国 意大利,9.2,367453人评价
https://movie.douban.com/subject/11525673/,布达佩斯大饭店,2014,美国 德国 英国,8.9,807616人评价
https://movie.douban.com/subject/1292343/,蝴蝶效应,2004,美国 加拿大,8.8,833195人评价
https://movie.douban.com/subject/1292656/,心灵捕手,1997,美国,8.9,630166人评价
https://movie.douban.com/subject/1291832/,低俗小说,1994,美国,8.9,739934人评价
https://movie.douban.com/subject/1292679/,春光乍泄,1997,中国香港 日本 韩国,9.0,558021人评价
https://movie.douban.com/subject/1294371/,摩登时代,1936,美国,9.3,262725人评价
https://movie.douban.com/subject/1292223/,七宗罪,1995,美国,8.8,853525人评价
https://movie.douban.com/subject/1302425/,喜剧之王,1999,中国香港,8.8,857832人评价
https://movie.douban.com/subject/1297192/,致命ID,2003,美国,8.8,720956人评价
https://movie.douban.com/subject/1300299/,杀人回忆,2003,韩国,8.9,614826人评价
https://movie.douban.com/subject/1787291/,被嫌弃的松子的一生,2006,日本,8.9,641786人评价
https://movie.douban.com/subject/1298070/,加勒比海盗,2003,美国,8.8,768413人评价
https://movie.douban.com/subject/1291543/,功夫,2004,中国大陆 中国香港,8.7,950076人评价
https://movie.douban.com/subject/1865703/,红辣椒,2006,日本,9.0,389698人评价
https://movie.douban.com/subject/1291544/,哈利·波特与阿兹卡班的囚徒,2004,英国 美国,8.9,606579人评价
https://movie.douban.com/subject/5322596/,超脱,2011,美国,9.0,478609人评价
https://movie.douban.com/subject/6985810/,狩猎,2012,丹麦 瑞典,9.1,337032人评价
https://movie.douban.com/subject/26799731/,请以你的名字呼唤我,2017,意大利 法国 巴西 美国,8.9,626013人评价
https://movie.douban.com/subject/1292370/,剪刀手爱德华,1990,美国,8.7,952947人评价
https://movie.douban.com/subject/10777687/,7号房的礼物,2013,韩国,8.9,489810人评价
https://movie.douban.com/subject/1294639/,勇敢的心,1995,美国,8.9,517921人评价
https://movie.douban.com/subject/1418834/,断背山,2005,美国 加拿大,8.8,641312人评价
https://movie.douban.com/subject/1306249/,唐伯虎点秋香,1993,中国香港,8.7,949056人评价
https://movie.douban.com/subject/1292215/,天使爱美丽,2001,法国 德国,8.7,893350人评价
https://movie.douban.com/subject/1297630/,第六感,1999,美国,8.9,492972人评价
https://movie.douban.com/subject/2149806/,入殓师,2008,日本,8.9,580869人评价
https://movie.douban.com/subject/1297359/,幽灵公主,1997,日本,8.9,471381人评价
https://movie.douban.com/subject/1291999/,重庆森林,1994,中国香港,8.8,710120人评价
https://movie.douban.com/subject/1296339/,爱在黎明破晓前,1995,美国 奥地利 瑞士,8.8,579655人评价
https://movie.douban.com/subject/1296996/,哈利·波特与密室,2002,英国 美国,8.8,632930人评价
https://movie.douban.com/subject/25814705/,小森林 夏秋篇,2014,日本,9.0,378689人评价
https://movie.douban.com/subject/1292434/,一一,2000,中国台湾 日本,9.1,324146人评价
https://movie.douban.com/subject/1291875/,阳光灿烂的日子,1994,中国大陆 中国香港,8.8,549736人评价
https://movie.douban.com/subject/3395373/,蝙蝠侠：黑暗骑士崛起,2012,美国 英国,8.8,636039人评价
https://movie.douban.com/subject/1293359/,菊次郎的夏天,1999,日本,8.9,521267人评价
https://movie.douban.com/subject/11026735/,超能陆战队,2014,美国,8.7,900346人评价
https://movie.douban.com/subject/1292337/,无人知晓,2004,日本,9.1,274316人评价
https://movie.douban.com/subject/21318488/,消失的爱人,2014,美国,8.7,819136人评价
https://movie.douban.com/subject/1300992/,完美的世界,1993,美国,9.1,268445人评价
https://movie.douban.com/subject/1291990/,爱在日落黄昏时,2004,美国 法国,8.9,477813人评价
https://movie.douban.com/subject/25814707/,小森林 冬春篇,2015,日本,9.0,339125人评价
